utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking,SvPositionEcefXMeters,SvPositionEcefYMeters,SvPositionEcefZMeters,SvVelocityEcefXMetersPerSecond,SvVelocityEcefYMetersPerSecond,SvVelocityEcefZMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,KlobucharAlpha0,KlobucharAlpha1,KlobucharAlpha2,KlobucharAlpha3,KlobucharBeta0,KlobucharBeta1,KlobucharBeta2,KlobucharBeta3
1777307060000,1784564000000,18,46.07189601273564,-1461340493436000000,0.0,46.07189601273564,1603.7330435182098,0.0,0,4,0.0,16431,145477929621286,316,24.4689998626709,62.09511118818401,0.14999,16,0.0,0.0,1575420000,,,,0,4.882502886550172,1,6.0,24.4689998626709,0.0,0.0,0.0,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307060000,1784564000000,18,46.07189601273564,-1461340493436000000,0.0,46.07189601273564,1603.7330435182098,0.0,0,20,0.0,16431,145463927295449,235,25.375999450683594,538.716796875,0.14999,16,0.0,0.0,1561098000,,,,0,7.8549835235353225,5,6.0,25.375999450683594,0.0,0.0,52.033203546828744,66.7128,I,,0,,,,,,,,,,,,,,,,
1777307060000,1784564000000,18,46.07189601273564,-1461340493436000000,0.0,46.07189601273564,1603.7330435182098,0.0,0,30,0.0,16431,145463919972467,487,18.5,1060.0936279296875,0.14999,16,0.0,0.0,1561098000,,,,0,0.0,5,6.0,18.5,0.0,0.0,52.033203546828744,66.7128,I,,0,,,,,,,,,,,,,,,,
1777307060000,1784564000000,18,46.07189601273564,-1461340493436000000,0.0,46.07189601273564,1603.7330435182098,0.0,0,9,0.0,22569,145477919174374,1797,11.213000297546387,591.1039023873798,0.14999,16,0.0,0.0,1575420000,,,,0,0.0,6,6.0,11.213000297546387,0.0,0.0,13.945568612227056,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307060000,1784564000000,18,46.07189601273564,-1461340493436000000,0.0,46.07189601273564,1603.7330435182098,0.0,0,5,0.0,22569,145477918481885,487,21.6200008392334,62.61386586359089,0.14999,16,0.0,0.0,1575420000,,,,0,0.0,6,6.0,21.6200008392334,0.0,0.0,13.945568612227056,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307060000,1784564000000,18,46.07189601273564,-1461340493436000000,0.0,46.07189601273564,1603.7330435182098,0.0,0,36,0.0,22569,145477920477346,487,19.700000762939453,610.3757825998354,0.14999,16,0.0,0.0,1575420000,,,,0,0.0,6,6.0,19.700000762939453,0.0,0.0,13.945568612227056,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307060000,1784564000000,18,46.07189601273564,-1461340493436000000,0.0,46.07189601273564,1603.7330435182098,0.0,0,19,0.0,16431,145477925716462,797,12.899999618530273,50.01085900607711,0.14999,16,0.0,0.0,1575420000,,,,0,0.0,1,6.0,12.899999618530273,0.0,0.0,0.0,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307060000,1784564000000,18,46.07189601273564,-1461340493436000000,0.0,46.07189601273564,1603.7330435182098,0.0,0,12,0.0,16431,145463928088553,235,29.145999908447266,306.9789733886719,0.14999,16,0.0,0.0,1561098000,,,,0,11.171320150224735,5,6.0,29.145999908447266,0.0,0.0,52.033203546828744,66.7128,I,,0,,,,,,,,,,,,,,,,
1777307060000,1784564000000,18,46.07189601273564,-1461340493436000000,0.0,46.07189601273564,1603.7330435182098,0.0,0,22,0.0,32995,69859921449392,396,0.0,1215.0300809420462,0.14999,16,0.0,0.0,1600312400,,,,0,1.8462852263781464,3,6.0,22.0,0.0,0.0,-29.895438823097546,66.7128,C,,0,,,,,,,,,,,,,,,,
1777307060000,1784564000000,18,46.07189601273564,-1461340493436000000,0.0,46.07189601273564,1603.7330435182098,0.0,0,23,0.0,32995,69859931972073,235,0.0,951.3259118278711,0.14999,16,0.0,0.0,1603687600,,,,0,8.5486694106111,3,6.0,27.0,0.0,0.0,-29.895438823097546,66.7128,C,,0,,,,,,,,,,,,,,,,
